Date,Daily Mean PM2.5 Concentration,temp,visibility,winddir,windspeed,precip,solarradiation,cloudcover,humidity
2016-07-14,8.1,21.6,24.0,217.8,33.0,0.0,317.0,63.7,68.9
2016-07-15,11.8,22.3,22.6,212.2,33.0,2.843,313.9,90.0,78.9
2016-07-16,7.4,20.3,24.0,9.5,27.1,0.771,240.5,79.6,76.6
2016-07-17,7.9,18.9,23.6,140.5,17.9,2.638,172.1,87.2,80.9
2016-07-18,10.3,21.4,23.4,205.6,24.1,0.035,282.1,83.4,82.0
2016-07-19,2.8,19.7,24.0,262.8,22.1,0.0,324.5,69.3,67.0
2016-07-20,2.3,16.6,24.0,265.2,29.1,0.0,258.6,59.2,68.9
2016-07-21,7.5,20.6,24.0,250.5,21.4,0.0,304.3,74.8,65.1
2016-07-22,14.0,21.5,24.0,205.8,31.2,0.0,260.9,82.8,69.2
2016-07-23,5.1,21.9,21.9,223.2,30.8,0.043,233.0,91.7,78.6
2016-07-24,5.8,20.6,23.1,345.8,12.5,0.041,325.0,43.0,82.5
2016-07-25,7.7,20.7,16.3,117.5,12.3,0.344,269.4,80.8,81.7
2016-07-26,3.6,20.0,21.2,173.1,23.6,8.266,136.1,92.5,89.0
2016-07-27,6.2,21.4,20.5,353.7,16.1,0.0,319.8,72.4,85.5
2016-07-28,13.8,22.6,23.7,189.9,20.2,0.085,247.0,86.4,78.4
2016-07-29,8.4,20.9,22.6,208.1,14.4,18.607,185.0,98.1,87.8
2016-07-30,9.5,20.4,19.8,342.2,15.4,0.0,244.9,66.8,81.4
2016-07-31,3.2,20.1,24.0,316.9,18.1,0.0,309.4,59.8,71.4
2016-08-01,2.5,18.3,24.0,41.4,18.0,0.041,313.3,60.9,71.6
2016-08-02,3.9,17.5,24.0,59.4,23.9,0.0,218.3,69.6,74.4
2016-08-03,2.1,17.0,24.0,170.9,16.7,0.0,305.8,39.0,73.9
2016-08-04,2.8,20.2,23.3,225.1,29.1,0.279,295.2,85.2,71.6
2016-08-05,4.2,21.3,22.7,226.0,30.8,13.512,250.8,87.9,66.7
2016-08-06,5.9,21.8,24.0,206.3,36.6,0.0,299.1,74.3,73.1
2016-08-07,3.3,20.1,20.1,257.0,22.0,0.0,270.1,70.4,80.6
2016-08-08,4.9,18.6,24.0,282.2,24.0,0.0,296.4,51.2,66.5
2016-08-09,6.1,16.8,24.0,304.8,16.6,0.0,307.1,52.9,70.9
2016-08-10,5.6,20.3,24.0,231.2,22.1,0.0,250.5,62.5,67.5
2016-08-11,9.3,20.4,23.3,228.9,27.3,1.123,184.8,87.0,87.1
2016-08-12,6.9,17.8,16.7,273.4,16.1,3.892,152.4,95.7,91.2
2016-08-13,10.2,16.4,24.0,359.8,16.3,0.034,234.4,74.7,74.0
2016-08-14,4.1,14.9,15.7,105.2,23.6,14.44,149.3,97.4,89.2
2016-08-15,4.4,16.6,17.5,356.8,16.4,0.106,196.1,89.8,90.3
2016-08-16,6.1,18.4,25.0,228.2,20.0,0.0,270.2,72.3,77.9
2016-08-17,1.3,16.5,10.8,96.2,32.7,39.796,111.0,100.0,91.3
2016-08-18,4.9,18.9,23.6,240.2,18.1,1.693,276.3,79.4,83.8
2016-08-19,6.1,18.7,24.0,323.8,18.1,16.419,270.8,47.9,82.4
2016-08-20,5.1,18.7,24.0,185.7,20.1,0.0,223.4,88.3,76.1
2016-08-21,2.7,19.9,24.0,185.0,27.2,0.0,280.6,44.8,76.6
2016-08-22,0.8,21.6,22.0,164.9,28.0,8.354,207.6,71.9,83.0
2016-08-23,4.2,18.7,23.8,278.9,27.5,0.456,289.7,41.9,67.1
2016-08-24,5.5,20.7,24.0,244.2,21.8,0.0,240.1,67.3,70.0
2016-08-25,4.9,21.3,24.0,221.9,29.5,0.0,139.7,86.1,73.4
2016-08-26,9.2,21.2,23.0,227.0,27.5,0.979,171.2,93.5,84.4
2016-08-27,3.9,17.7,23.1,335.0,22.4,0.0,219.8,70.3,89.7
2016-08-28,1.8,16.3,24.0,214.7,12.6,0.075,189.1,68.1,74.3
2016-08-29,4.2,17.6,22.9,226.1,29.3,12.659,155.8,90.8,83.2
2016-08-30,1.6,15.7,24.0,338.8,23.7,0.0,267.9,55.4,68.3
2016-08-31,6.9,17.8,24.0,227.6,25.6,0.065,255.7,59.3,81.3
2017-06-01,4.5,14.1,24.7,159.8,22.1,5.631,199.7,60.2,87.8
2017-06-02,4.2,13.3,19.8,187.6,16.8,0.007,290.2,49.1,85.9
2017-06-03,3.6,11.6,21.5,350.0,14.6,1.303,177.2,50.8,85.4
2017-06-04,3.4,7.8,12.8,356.3,27.2,0.035,156.3,97.0,93.1
2017-06-05,6.8,6.3,19.6,7.2,27.5,0.0,174.2,93.8,89.5
2017-06-06,-1.1,8.4,19.9,34.1,23.7,0.0,249.1,74.2,85.6
2017-06-07,2.6,11.6,20.2,286.6,17.4,0.041,362.2,43.4,72.8
2017-06-08,2.7,18.2,24.0,227.7,27.6,0.0,347.3,34.8,56.7
2017-06-09,6.9,12.7,15.0,353.3,48.0,22.908,144.8,65.2,70.4
2017-06-10,11.7,14.9,22.3,289.8,38.5,10.307,365.6,51.2,66.9
2017-06-11,10.8,19.1,24.0,221.4,42.4,0.0,330.3,40.4,63.8
2017-06-12,15.1,18.0,24.0,18.5,18.5,0.0,286.4,48.9,62.1
2017-06-13,15.5,18.7,22.9,292.8,26.9,5.033,254.8,49.4,70.6
2017-06-14,4.1,11.2,24.0,350.2,31.8,0.0,252.4,41.9,70.4
2017-06-15,1.9,10.7,24.3,240.0,17.4,0.042,305.9,54.5,72.2
2017-06-16,2.6,12.1,21.3,182.4,20.0,0.531,237.8,48.9,76.5
2017-06-17,2.8,14.0,19.8,169.7,29.5,9.158,97.6,65.3,87.1
2017-06-18,6.7,19.5,23.8,196.1,29.1,0.344,332.9,75.5,86.1
2017-06-19,7.5,22.4,24.0,212.2,35.0,0.0,333.5,63.5,84.8
2017-06-20,3.4,20.7,22.4,197.1,31.5,1.402,217.1,43.0,90.0
2017-06-21,7.1,19.7,24.0,229.0,31.4,0.01,291.9,46.2,74.9
2017-06-22,6.6,17.4,24.0,254.3,24.7,0.014,358.5,33.3,71.0
2017-06-23,10.2,18.3,22.7,216.0,27.5,0.934,234.9,46.1,68.2
2017-06-24,2.8,18.4,18.0,203.2,36.0,24.389,251.1,84.2,93.5
2017-06-25,3.2,19.8,23.1,251.2,23.7,0.0,360.7,30.9,70.8
2017-06-26,2.8,18.5,24.0,240.5,27.1,0.445,329.3,30.8,68.2
2017-06-27,4.0,17.7,23.8,183.3,23.7,0.595,345.8,28.2,67.3
2017-06-28,3.2,16.9,24.0,181.0,25.6,2.249,219.4,43.6,73.5
2017-06-29,5.8,17.3,24.0,241.1,24.0,0.0,266.1,30.6,72.7
2017-06-30,10.4,16.0,23.0,207.5,23.9,0.515,162.0,57.7,84.2
2017-07-01,3.7,16.3,19.3,100.1,21.5,0.859,107.3,63.1,90.5
2017-07-02,5.2,19.3,16.9,196.0,26.4,16.302,164.5,67.7,91.0
2017-07-03,8.5,21.0,24.0,234.7,31.3,0.003,346.5,28.4,74.3
2017-07-04,13.2,16.6,24.0,320.4,20.5,0.041,337.6,51.8,75.7
2017-07-05,12.3,16.6,24.0,186.9,16.5,0.041,350.0,31.3,66.4
2017-07-06,0.9,20.2,24.0,223.5,37.1,0.041,343.5,41.7,59.7
2017-07-07,1.6,20.3,24.0,193.9,33.0,0.0,321.3,46.6,71.9
2017-07-08,5.0,19.8,24.0,167.5,16.4,1.143,200.1,51.2,83.6
2017-07-09,3.9,20.7,23.3,230.3,27.0,0.345,285.0,51.2,79.9
2017-07-10,6.2,20.5,24.0,232.5,23.9,0.0,266.5,33.6,68.3
2017-07-11,8.7,20.7,24.0,205.9,32.5,0.0,234.7,41.1,71.8
2017-07-12,10.1,19.1,24.0,246.3,23.8,0.0,236.6,45.5,71.5
2017-07-13,11.6,16.4,24.0,275.3,12.7,0.172,267.0,43.7,68.1
2017-07-14,0.2,18.3,24.0,207.0,16.2,0.0,350.6,19.2,66.8
2017-07-15,3.5,18.7,24.0,192.5,18.0,0.0,319.1,52.0,60.7
2017-07-16,2.7,20.7,24.0,222.0,21.7,0.0,326.4,44.9,71.9
2017-07-17,5.9,21.1,19.4,236.9,18.0,0.034,326.2,40.3,82.9
2017-07-18,1.0,21.0,24.0,203.9,22.9,0.034,202.2,32.2,83.4
2017-07-19,10.9,21.0,20.9,223.7,25.6,0.0,321.2,59.0,83.8
2017-07-20,16.1,21.4,22.9,273.7,18.0,0.0,255.1,40.8,83.3
2017-07-21,5.6,21.2,21.7,226.3,22.2,5.66,236.9,46.8,80.2
2017-07-22,10.4,17.8,23.0,310.3,34.4,36.656,340.7,38.9,71.1
2017-07-23,10.3,15.8,23.9,309.9,17.8,0.0,347.8,30.0,58.6
2017-07-24,1.5,16.4,24.0,334.2,18.0,0.0,248.7,46.1,66.3
2017-07-25,1.2,16.5,23.9,33.0,25.6,3.03,230.3,45.7,80.3
2017-07-26,0.6,17.0,24.0,226.2,14.3,0.0,340.5,29.3,72.1
2017-07-27,3.0,17.9,24.0,204.5,27.4,0.0,184.5,53.1,70.1
2017-07-28,7.9,17.8,24.0,208.5,29.1,0.02,232.2,73.4,82.3
2017-07-29,1.1,17.6,24.0,325.2,18.1,0.001,305.1,40.8,71.9
2017-07-30,3.0,16.9,24.0,3.4,18.5,0.0,255.0,45.7,75.4
2017-07-31,6.9,20.5,24.0,248.2,23.5,0.034,327.4,16.1,62.3
2017-08-01,13.3,19.8,24.0,295.2,21.8,0.728,305.3,41.3,71.9
2017-08-02,14.5,18.9,21.6,133.7,15.8,0.0,324.3,28.0,70.6
2017-08-03,10.2,21.3,23.4,179.9,23.9,0.0,275.2,47.4,71.9
2017-08-04,3.5,22.6,24.0,193.1,20.1,0.0,282.3,31.2,71.4
2017-08-05,2.5,22.1,24.0,172.6,26.5,0.0,304.2,42.0,76.7
2017-08-06,2.6,19.3,20.6,157.5,29.2,33.178,148.6,56.4,87.7
2017-08-07,5.5,17.7,24.0,254.6,24.4,0.0,317.2,33.1,68.2
2017-08-08,4.5,15.8,22.3,239.8,14.4,1.821,91.0,36.9,86.2
2017-08-09,6.5,17.5,25.3,243.9,20.4,0.014,315.0,23.6,73.0
2017-08-10,13.1,19.9,24.0,239.3,18.2,0.0,296.5,39.6,74.0
2017-08-11,1.8,20.4,24.0,207.1,16.0,0.02,214.0,53.2,62.7
2017-08-12,2.1,19.1,19.5,164.1,19.1,21.795,90.8,54.3,86.7
2017-08-13,4.8,18.8,22.3,225.9,29.2,0.0,242.2,67.1,88.9
2017-08-14,5.8,19.9,24.0,257.7,26.9,0.0,298.1,24.9,69.4
2017-08-15,7.9,20.2,24.0,204.7,18.3,0.0,268.0,43.3,73.0
2017-08-16,8.4,18.6,21.5,207.1,25.6,10.647,218.5,48.7,87.7
2017-08-17,5.5,14.4,24.1,286.2,31.2,0.336,222.3,39.5,71.4
2017-08-18,5.1,15.7,24.3,2.2,17.5,0.0,248.3,40.8,78.5
2017-08-19,5.5,16.5,18.5,154.4,28.7,10.901,141.5,71.4,86.4
2017-08-20,7.2,20.5,18.5,210.2,29.4,2.124,268.8,63.8,88.7
2017-08-21,12.8,20.6,24.0,248.1,20.3,0.172,266.3,32.3,77.2
2017-08-22,11.2,21.5,24.0,236.4,16.7,0.0,250.8,60.2,78.4
2017-08-23,4.5,20.9,19.9,188.9,33.2,19.347,170.3,77.5,91.1
2017-08-24,7.2,19.6,24.0,227.2,21.8,0.0,275.0,35.0,73.5
2017-08-25,4.9,17.1,24.0,344.7,16.4,0.0,231.0,30.6,78.4
2017-08-26,3.7,15.2,24.0,307.1,20.2,0.275,240.2,59.7,82.6
2017-08-27,5.4,14.2,23.7,7.2,14.5,19.932,214.5,44.1,86.7
2017-08-28,3.8,14.3,24.0,1.8,12.7,0.109,278.5,31.2,78.6
2017-08-29,1.3,16.1,24.0,210.7,16.3,0.0,271.3,18.0,71.0
2017-08-30,4.6,17.1,24.0,219.7,12.7,0.0,106.6,61.7,71.5
2017-08-31,9.8,17.3,23.8,327.2,28.9,0.089,152.4,64.0,79.1
2018-06-01,5.5,19.6,24.0,200.8,17.5,0.0,321.0,82.6,65.1
2018-06-02,6.4,11.5,7.1,343.5,46.1,30.974,35.4,99.0,96.3
2018-06-03,-0.3,4.1,22.2,13.5,38.6,0.557,254.2,93.5,77.2
2018-06-04,0.9,6.0,24.0,23.7,22.3,0.0,321.3,71.1,64.4
2018-06-05,4.3,6.9,24.0,84.2,24.0,1.583,103.8,100.0,76.4
2018-06-06,2.4,6.1,23.1,27.7,16.5,13.85,158.9,88.4,87.0
2018-06-07,0.5,12.1,24.0,206.4,21.8,0.0,325.4,46.6,72.3
2018-06-08,7.1,13.5,23.8,215.2,31.6,0.949,216.7,84.7,74.2
2018-06-09,8.4,12.3,24.0,272.2,17.8,0.041,193.0,66.4,74.4
2018-06-10,3.7,9.3,24.0,358.6,25.8,0.129,168.9,91.2,73.7
2018-06-11,2.7,7.5,24.0,336.3,23.7,0.0,151.6,64.7,70.4
2018-06-12,2.6,12.2,24.0,208.0,33.1,0.108,282.1,65.2,64.3
2018-06-13,5.2,13.8,23.6,297.1,34.9,0.0,309.1,87.1,65.6
2018-06-14,3.6,8.1,14.0,65.7,22.3,11.282,122.7,99.0,87.1
2018-06-15,2.3,11.8,21.6,326.2,31.3,5.358,358.6,41.6,68.6
2018-06-16,6.3,13.1,24.0,328.6,24.1,0.02,266.6,62.5,75.3
2018-06-17,8.9,12.1,24.0,90.0,23.9,0.095,347.4,44.5,62.0
2018-06-18,10.6,12.7,19.9,185.5,40.2,5.983,103.2,99.9,86.3
2018-06-19,4.2,16.0,19.5,292.0,30.9,9.394,183.4,89.1,79.7
2018-06-20,2.9,17.7,24.0,244.7,31.8,0.0,355.3,72.7,56.3
2018-06-22,4.6,13.7,24.0,225.1,22.9,0.001,371.0,22.4,65.4
2018-06-23,6.3,17.0,24.0,215.1,33.0,0.0,213.7,70.1,55.0
2018-06-26,1.0,11.7,24.0,335.5,25.4,0.001,355.5,58.7,64.5
2018-06-27,1.0,18.4,24.0,238.9,32.9,0.0,352.3,56.2,58.8
2018-06-28,6.5,17.9,23.3,205.3,35.0,1.584,176.0,93.1,74.8
2018-06-29,6.1,19.0,16.0,193.9,34.5,31.135,244.5,88.5,89.2
2018-06-30,9.4,19.9,24.0,209.6,16.0,0.001,313.7,71.3,74.1
2018-07-01,19.2,16.6,21.2,334.9,22.0,0.246,242.7,88.4,83.3
2018-07-04,11.0,23.8,26.5,284.5,20.0,0.0,318.3,63.4,68.5
2018-07-05,1.9,23.4,24.0,191.2,20.4,0.0,291.4,69.4,59.6
2018-07-06,2.7,21.1,22.7,225.2,36.7,2.147,113.3,82.8,86.0
2018-07-07,-0.6,16.8,24.0,292.2,31.0,0.235,296.4,44.6,57.4
2018-07-08,3.0,20.3,24.0,238.3,32.9,0.0,309.7,66.8,58.1
2018-07-09,5.6,21.6,24.0,228.1,42.2,0.0,320.1,38.5,56.3
2018-07-10,10.3,21.6,24.0,224.2,27.6,0.203,308.3,63.0,66.2
2018-07-11,8.8,17.1,24.0,27.2,21.1,10.176,137.2,83.5,75.5
2018-07-12,5.4,15.0,24.0,3.0,29.1,0.0,253.9,69.2,75.9
2018-07-13,6.6,16.0,24.0,114.5,11.6,0.035,311.0,57.2,71.9
2018-07-14,9.2,17.5,24.0,161.0,15.6,0.0,280.7,51.5,69.0
2018-07-15,7.9,19.8,24.0,188.6,17.5,0.0,272.8,89.1,77.2
2018-07-16,13.3,21.2,24.0,142.4,16.2,0.0,337.1,64.0,77.2
2018-07-17,6.0,22.2,24.0,195.6,24.9,0.014,323.9,63.6,76.7
2018-07-18,4.0,20.7,22.2,189.5,29.3,0.706,97.8,94.0,90.1
2018-07-19,2.7,18.7,21.0,19.3,13.4,0.0,235.5,76.6,80.7
2018-07-20,3.7,21.5,24.0,192.5,21.7,0.0,349.9,28.6,66.7
2018-07-21,1.6,20.2,22.7,129.5,22.2,0.0,213.1,74.1,83.5
2018-07-22,3.3,22.6,21.7,195.3,21.8,0.172,296.4,77.0,85.6
2018-07-23,5.0,24.9,25.5,225.5,26.6,0.001,232.2,91.7,78.7
2018-07-24,3.8,24.6,23.6,230.3,31.3,0.0,342.0,81.9,77.1
2018-07-25,1.4,24.5,24.0,230.8,32.4,0.0,338.9,54.6,78.4
2018-07-26,5.2,23.4,22.6,191.0,34.8,3.925,146.6,73.8,88.8
2018-07-27,10.4,23.6,24.0,220.1,31.1,1.202,293.2,79.6,84.0
2018-07-28,6.3,23.3,23.1,201.4,22.7,0.515,255.1,70.6,82.9
2018-07-29,5.1,23.0,22.2,215.5,21.6,5.3,224.9,89.8,87.5
2018-07-30,5.4,22.3,24.0,252.6,25.6,0.0,321.0,53.9,73.2
2018-07-31,3.9,22.7,24.0,246.2,21.6,0.0,273.5,49.3,68.2
2018-08-01,5.2,23.9,24.0,226.6,19.3,0.0,312.2,53.0,65.2
2018-08-02,5.9,23.0,24.0,214.2,33.1,0.867,158.7,83.9,78.3
2018-08-03,3.5,24.1,24.0,256.1,21.0,0.0,315.4,70.8,73.0
2018-08-04,3.0,23.2,23.3,202.4,19.4,0.007,198.2,88.0,78.9
2018-08-05,9.4,20.3,19.0,253.3,20.4,13.063,104.4,90.5,94.5
2018-08-06,16.9,22.4,24.0,183.8,14.8,0.014,319.1,45.4,81.0
2018-08-07,10.2,24.2,24.0,220.5,16.5,0.227,225.8,79.6,79.3
2018-08-08,8.3,22.4,24.0,311.5,18.0,0.0,225.5,86.0,81.4
2018-08-09,8.7,21.2,20.3,176.7,25.4,30.037,62.9,86.3,97.3
2018-08-10,13.6,20.7,24.0,244.6,20.5,13.703,209.0,79.7,84.0
2018-08-11,6.8,19.9,24.0,254.1,20.2,0.0,322.5,30.3,62.6
2018-08-12,5.5,21.9,24.0,214.3,14.5,0.0,279.9,82.4,66.2
2018-08-13,2.6,22.8,24.0,227.0,25.4,0.0,302.0,47.3,67.1
2018-08-14,4.6,22.7,23.8,196.9,20.4,0.0,240.1,68.6,78.3
2018-08-15,14.5,23.5,23.8,222.4,28.9,0.0,236.0,73.5,83.3
2018-08-16,23.6,19.2,20.0,318.4,22.8,0.505,119.6,97.4,93.9
2018-08-17,20.6,17.7,24.0,334.3,19.9,0.034,274.8,77.0,69.3
2018-08-18,13.3,16.5,13.0,61.7,30.2,52.423,18.9,93.4,92.3
2018-08-19,3.0,18.5,24.0,33.0,31.3,0.0,254.5,81.1,83.2
2018-08-20,2.0,17.5,24.0,99.0,14.4,0.001,251.6,50.9,79.4
2018-08-21,1.0,18.7,24.0,100.6,14.4,0.0,286.1,13.4,78.9
2018-08-22,5.1,19.6,23.5,158.9,28.8,0.2,231.7,65.3,87.8
2018-08-23,6.5,20.8,21.5,226.0,31.1,0.0,245.6,78.1,81.6
2018-08-24,10.8,19.2,24.0,239.8,25.1,0.0,218.6,18.0,74.5
2018-08-25,4.9,20.7,24.0,222.4,21.8,0.0,240.6,38.6,72.8
2018-08-26,6.4,19.5,24.0,217.7,23.5,0.0,234.3,74.3,66.1
2018-08-27,18.6,20.0,24.0,229.5,18.1,0.002,188.3,72.0,80.3
2018-08-28,22.8,22.8,24.0,221.2,27.4,0.0,245.1,27.7,78.7
2018-08-29,17.5,21.3,24.0,290.4,29.3,0.0,262.3,39.8,77.0
2018-08-30,6.6,18.3,23.8,301.3,25.6,0.0,111.4,81.2,85.3
2018-08-31,2.6,15.6,24.0,14.7,24.1,0.0,226.3,56.9,80.9
2019-06-01,8.3,13.1,24.0,201.5,20.5,0.0,339.6,37.1,65.6
2019-06-02,7.4,10.7,19.1,124.0,33.3,13.713,116.2,70.4,83.3
2019-06-03,1.7,13.0,15.3,185.5,31.4,4.157,231.0,69.5,93.0
2019-06-04,1.5,12.9,24.0,229.1,22.2,1.719,346.4,43.5,70.3
2019-06-05,9.4,11.9,22.9,201.1,31.1,0.914,186.5,45.3,77.8
2019-06-06,5.6,11.3,17.3,135.0,18.2,14.688,56.9,80.7,99.3
2019-06-07,5.7,13.0,17.5,110.3,14.6,0.001,343.6,47.0,72.2
2019-06-08,2.6,12.5,24.0,326.4,29.2,0.0,329.1,44.0,64.3
2019-06-09,1.8,13.0,24.0,328.2,21.8,0.0,354.8,24.2,52.4
2019-06-10,1.8,12.3,24.0,22.8,18.2,0.164,359.9,30.6,62.7
2019-06-11,0.3,15.4,24.0,171.8,32.9,0.065,276.7,67.4,67.8
2019-06-12,1.3,16.0,21.1,281.8,41.4,19.482,355.9,35.9,65.5
2019-06-13,0.0,18.4,24.0,215.3,22.0,0.0,270.6,45.7,54.7
2019-06-14,1.6,16.1,22.5,130.8,36.1,8.53,215.5,78.6,89.2
2019-06-15,4.1,16.3,23.2,220.1,20.0,0.0,267.5,67.7,83.6
2019-06-16,8.1,17.4,24.0,207.5,25.7,0.0,295.8,45.1,69.3
2019-06-17,5.0,16.2,19.2,308.8,16.7,0.034,304.2,62.4,91.2
2019-06-18,5.9,16.0,19.6,308.0,17.8,0.0,357.5,48.8,72.9
2019-06-19,1.2,19.0,24.0,196.9,22.0,0.074,376.5,29.9,62.6
2019-06-20,3.5,18.5,24.0,187.5,20.4,0.0,289.4,61.3,72.7
2019-06-21,2.1,13.6,9.0,42.4,31.8,39.076,47.1,96.8,98.1
2019-06-22,2.2,12.5,18.3,339.9,36.8,16.177,161.2,76.1,86.6
2019-06-23,3.1,16.6,24.0,314.1,36.4,0.034,291.5,51.5,59.5
2019-06-24,9.7,13.1,23.7,334.0,19.4,0.0,197.7,47.8,67.2
2019-06-25,8.7,14.3,24.0,15.6,20.1,0.0,367.4,38.0,67.7
2019-06-26,10.3,15.9,24.0,164.8,20.0,0.0,215.6,67.9,67.2
2019-06-27,4.9,13.6,21.4,149.4,29.0,9.947,68.8,57.4,85.5
2019-06-28,5.9,13.8,21.7,155.2,18.1,11.173,141.2,75.0,95.5
2019-06-29,10.1,16.5,12.4,185.9,17.9,0.23,148.8,75.6,96.4
2019-06-30,3.0,15.1,14.4,55.9,27.5,2.593,51.9,88.1,99.6
2019-07-01,2.4,12.4,10.5,23.1,43.9,6.528,100.3,99.7,99.7
2019-07-02,9.5,12.4,13.8,349.7,22.2,0.838,178.0,97.3,98.3
2019-07-03,14.1,13.4,21.3,320.7,20.8,0.017,291.7,65.4,87.0
2019-07-04,23.0,19.0,22.3,281.6,17.9,0.0,351.2,25.6,82.7
2019-07-05,7.1,22.6,22.3,220.5,23.5,0.0,344.3,40.7,74.4
2019-07-06,6.7,22.5,20.0,232.5,27.5,0.373,235.2,75.2,75.2
2019-07-07,7.0,18.8,22.9,305.6,24.0,3.092,327.9,31.0,67.2
2019-07-08,3.5,19.5,24.0,250.3,21.2,0.034,370.2,19.5,61.1
2019-07-09,9.1,17.7,24.0,306.1,23.9,0.0,290.6,41.2,65.8
2019-07-10,12.6,15.0,24.0,340.2,27.4,0.0,311.1,39.0,77.1
2019-07-11,3.0,15.5,24.0,17.5,16.3,0.0,321.5,29.6,74.1
2019-07-12,4.9,16.9,23.1,150.0,33.2,0.578,87.2,63.2,83.4
2019-07-13,5.8,18.5,19.6,130.9,23.9,1.118,266.7,75.5,89.3
2019-07-14,6.5,20.0,23.3,185.6,23.8,1.515,244.0,57.1,88.2
2019-07-15,2.8,17.4,24.0,276.5,20.4,3.975,135.8,43.9,92.2
2019-07-16,9.9,21.3,23.8,276.3,13.7,0.035,337.3,46.8,74.4
2019-07-17,13.1,21.4,20.5,216.4,26.6,7.708,210.4,65.8,80.6
2019-07-18,3.4,19.1,23.5,312.1,18.2,1.134,339.1,40.3,65.5
2019-07-19,9.3,19.9,24.0,214.3,20.0,0.034,326.3,44.0,69.3
2019-07-20,11.7,22.4,24.0,212.1,22.2,0.001,358.0,34.0,79.1
2019-07-21,10.1,21.3,20.7,321.6,18.2,2.296,139.4,54.6,88.9
2019-07-22,3.4,20.5,19.8,262.5,16.3,0.602,291.1,41.9,78.2
2019-07-23,-0.5,18.3,22.6,129.2,13.6,4.922,75.5,65.5,96.4
2019-07-24,3.6,19.2,20.6,199.3,16.0,0.0,237.4,40.3,83.7
2019-07-25,6.2,18.7,24.0,345.7,18.2,0.0,202.5,42.8,83.9
2019-07-26,9.3,18.9,24.0,181.0,17.3,0.001,340.8,21.8,76.1
2019-07-27,8.0,22.4,23.8,206.0,23.8,0.0,305.8,32.4,63.4
2019-07-28,13.3,21.4,24.0,202.7,23.9,0.0,332.1,26.3,63.4
2019-07-29,21.8,22.0,23.6,214.3,28.8,0.0,301.1,34.8,75.3
2019-07-30,14.4,24.1,23.3,214.2,18.0,0.002,316.0,35.1,76.3
2019-07-31,10.7,24.9,24.0,208.3,22.1,0.015,328.4,40.2,74.9
2019-08-01,3.4,21.9,22.3,243.7,16.2,0.035,177.4,52.8,77.0
2019-08-02,6.7,21.8,24.0,251.0,21.2,0.0,326.4,36.5,63.0
2019-08-03,3.0,22.1,23.8,227.3,25.6,0.0,315.4,37.2,62.3
2019-08-04,5.9,20.2,24.0,253.1,21.4,0.992,310.2,44.9,71.4
2019-08-05,5.1,18.0,24.0,291.9,22.2,0.0,268.7,35.3,69.9
2019-08-06,7.6,21.0,24.0,209.8,17.8,0.0,293.1,42.1,63.1
2019-08-07,5.1,20.6,24.0,166.0,24.1,0.696,313.8,39.3,66.1
2019-08-08,7.2,20.2,22.9,161.0,33.0,0.159,268.3,37.2,73.7
2019-08-09,4.6,21.5,21.4,170.2,31.3,2.786,314.5,64.1,82.5
2019-08-10,2.5,19.0,21.7,200.2,20.4,5.11,191.3,41.4,83.2
2019-08-11,3.0,17.5,23.2,241.2,22.2,4.446,251.0,52.5,78.9
2019-08-12,7.0,18.8,24.0,235.7,22.3,0.0,238.3,37.2,78.0
2019-08-13,9.8,19.1,24.0,230.9,23.9,0.968,211.1,45.0,79.8
2019-08-14,14.9,17.6,24.0,328.6,16.2,0.001,296.2,28.5,70.0
2019-08-15,6.4,17.3,24.0,62.4,16.2,0.001,271.5,37.8,80.9
2019-08-16,3.9,20.6,24.0,170.5,22.5,0.0,257.4,57.5,69.3
2019-08-17,3.6,20.5,24.0,185.0,18.2,0.0,264.8,52.5,68.5
2019-08-18,4.4,19.0,23.5,192.5,18.0,2.791,122.5,62.5,84.3
2019-08-19,7.1,21.7,23.8,183.7,27.2,0.0,221.6,60.5,86.1
2019-08-20,4.9,22.4,23.6,270.8,31.1,0.0,283.0,38.5,64.5
2019-08-21,7.5,22.4,24.0,216.7,24.1,0.0,241.5,57.9,62.1
2019-08-22,6.6,21.7,22.4,198.6,24.4,5.655,170.3,69.9,84.4
2019-08-23,2.8,21.4,24.0,242.3,21.8,0.0,253.6,43.5,72.0
2019-08-24,1.5,15.4,23.0,0.3,41.8,1.727,188.4,60.0,77.1
2019-08-25,0.3,14.2,24.0,21.2,21.1,0.002,265.5,24.0,76.5
2019-08-26,2.2,14.1,24.0,61.6,14.4,0.048,91.4,59.0,79.7
2019-08-27,2.6,15.1,21.8,304.0,23.3,31.037,48.8,54.8,87.3
2019-08-28,3.2,19.2,24.0,300.8,16.2,0.0,274.0,33.6,78.1
2019-08-29,2.7,18.6,19.5,144.9,38.4,9.098,90.4,62.8,88.8
2019-08-30,9.7,21.0,19.8,218.1,31.8,24.301,218.5,61.3,82.2
2019-08-31,3.8,19.1,24.0,253.9,27.1,0.0,248.4,31.5,67.9
2020-06-01,0.8,9.6,24.0,338.7,22.3,0.001,219.2,57.0,73.3
2020-06-02,5.1,8.3,23.1,298.2,24.1,6.973,74.7,72.7,83.8
2020-06-03,8.6,9.9,24.0,192.4,50.9,0.232,267.0,48.1,79.6
2020-06-04,7.4,15.3,24.0,208.4,20.6,0.0,374.9,40.5,73.1
